Source,Target,Score
pdb4xmf_A_0202_HSM.pdb,pdb4a50_A_1367_DQ6.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3nvw_B_0606_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1rm6_B_0900_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2wog_A_1365_ZZD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6slg_A_0401_LHZ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4e84_B_0502_GMZ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5isf_A_0501_6D4.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5wqp_A_0301_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4p4s_A_0401_GCP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4awi_A_1365_AQ2.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3i33_A_0388_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6jyg_A_0403_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1h7g_B_1243_CTP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2pnf_A_0401_1PE.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3c9r_A_0307_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2b9w_A_0500_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4onm_B_0201_N2F.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3tjl_A_0408_FMN.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7mai_A_0101_XVJ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5ik6_A_0604_CRE.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6dh4_A_0104_K13.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2e5v_A_1002_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4i4e_A_1000_1BQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6x9b_A_2003_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3lj1_A_0001_DKI.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5jjm_B_0686_SNC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4o9u_B_0500_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4fv1_A_0401_EK4.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6inl_A_0900_AJR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5tmm_A_0601_7M4.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3ruf_A_0343_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1lbx_A_0295_IPD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ll2_A_0334_UPG.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5tms_A_0601_7FG.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5qp2_A_0306_LHS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7ddz_A_1201_H46.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3l8k_A_0465_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3i51_A_0001_45C.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7q11_A_0305_6V8.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5kz7_A_0401_6Z2.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7puq_A_0501_867.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2pzm_A_0601_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6aww_B_0202_BZJ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2d1w_A_0382_TTS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4ps3_A_1201_2WH.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3rzb_A_0458_02Z.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2kgc_A_0087_SXO.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2cf6_A_0450_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4up3_A_1315_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5g2n_A_2001_6E2.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8kh5_A_0402_LPS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4mot_A_0301_2B7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6ut0_A_0203_M1X.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3tsh_A_0601_FDA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2wtk_C_0002_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4etj_A_0204_PE6.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2qnp_A_2501_QN2.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4nd2_A_0401_A3D.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4ug6_A_0904_XFJ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6wja_A_0401_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6jqm_A_0801_NDP.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb1ymx_A_1001_1QL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5wne_A_0501_B4J.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4fzv_A_0401_SAM.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb4f65_A_0808_0S9.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2ekl_A_1300_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3eq6_A_0911_BCO.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5kok_A_0402_S9T.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5tnb_A_0601_7EB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6enh_A_0401_BHW.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ih0_A_0001_EMD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7xov_R_0501_IA1.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5ugl_B_0802_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5hww_A_0201_XBZ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6ct6_B_0401_NAI.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3wzk_A_0901_O23.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5kkc_A_0401_6V0.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6s74_A_0501_KY8.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7mfp_A_0401_Z7P.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ke7_A_0299_LS3.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5ybb_A_0601_SAM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6qoy_B_0203_JAT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5idn_A_0401_6A7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7qh2_C_0501_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4pp6_A_0601_STL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8ijw_A_1104_PXR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1t7k_B_1000_BH0.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5lvo_A_0401_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4bfs_A_0501_ZVS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1iqc_A_0401_HEC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2vrx_A_1356_447.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3dk7_A_0001_SX7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2irv_B_3888_LMT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6m5x_O_0409_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2vvm_A_0600_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5eyk_A_0401_5U5.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2ydx_A_0501_STL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6v5p_A_1101_QP4.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb2pd6_A_0001_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7wew_A_0610_LAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4i41_A_0500_MIX.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5t8s_B_0402_SAM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4c68_A_1000_EN5.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5o8r_A_0502_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5b2u_A_0502_W06.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5n84_A_0901_8Q5.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2ihu_C_0600_TP8.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8r3q_B_0701_TPP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7z7s_C_0701_3PE.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2c69_A_1299_CT8.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5uvc_A_0600_8PV.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5gwt_A_0301_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7pqm_A_0301_80S.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4r2m_A_0202_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3pef_A_0052_CSO.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8wuw_A_0602_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6vrf_A_0301_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4za2_D_0701_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1rgq_B_0194_AKP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8cnb_A_1805_COA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4up7_A_1584_LAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7mmg_A_1202_ZK7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6f86_A_0500_CWW.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3mmj_A_1900_IHP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4tth_B_0401_24V.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6uek_A_0701_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6gar_A_0401_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7ob0_A_0202_FMN.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5ld5_A_0401_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7jhd_A_0601_V9J.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5uzh_A_0401_GDP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5aor_A_2159_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6qoe_B_0301_JBB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1tyn_A_0246_CTA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5fr2_A_1190_FAR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6jzz_A_0401_ST9.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4muf_A_0403_2DJ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5fit_A_0200_AP2.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4jl5_A_0301_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4wnh_A_0402_UDX.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8y11_A_0301_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3qwf_A_0303_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5l7w_A_0303_6QU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3nie_A_0430_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8d5r_A_0502_ORX.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8fuj_B_0201_Y9N.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7d5n_A_0500_NAI.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb3ejd_A_0099_ZMQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1n6l_A_0200_GTP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5dx6_B_0603_TPP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1q97_A_0485_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2q3j_A_0700_H02.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6qoh_A_0301_6GU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4xu0_A_0301_44N.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ebf_A_2109_NAD.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb6qra_A_0301_JDK.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7rfn_A_0601_MJ7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3e1t_A_0600_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4fkt_A_0301_48K.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8wtl_A_0601_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3rak_A_0497_03Z.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7utc_A_0402_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1u7z_A_0500_PMT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7f03_A_0302_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3r9d_A_0590_X6B.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8hn3_A_0101_HEC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5rb0_B_1801_GWA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4bfu_A_0501_ZVU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5sd5_A_0201_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6jdb_A_0302_BMX.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1yk8_A_0101_T2M.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ozh_A_1406_HE3.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8a1h_A_0602_DLZ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb9eis_A_0501_AKG.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb5mvs_A_0401_ADN.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4qfr_A_0606_32J.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2dcn_A_2001_CKP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2za1_A_0500_OMP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5b0j_C_0401_UMQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1csn_A_0299_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4u2s_A_0605_FDA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1tqf_A_0401_32P.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4xhn_A_0501_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3dxy_A_0001_SAM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3cfb_B_0302_SPB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1f0y_A_0350_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2kmx_A_1232_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2yx1_A_0401_SFG.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb7jqh_A_0402_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8ev2_A_0601_LYQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8du9_A_0601_TT5.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6do2_A_0501_H5V.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8dse_A_1005_QCT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6l17_A_0401_E2X.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4nbe_A_0503_9FL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5k6r_A_0706_TZD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3jvr_A_0901_AGX.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3rfx_A_0400_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4yag_A_0500_NAI.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2gcq_A_0451_DOI.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1aqj_A_0500_SFG.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8uzd_A_0401_SAH.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8uqh_A_0501_X9L.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3dha_A_0257_C6L.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6lio_A_0405_EH3.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3lsm_A_0801_SFD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2iyl_D_1001_GDP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8d8p_A_0501_HEM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8v8i_A_1101_YOR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1dlt_A_0401_CAQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4znu_A_0601_4Q9.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2x1l_A_0601_ADN.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8q3t_C_0201_MYR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1adf_A_0378_TAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7z5w_A_2301_IDW.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3gv5_B_0425_ADI.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5w27_A_0201_9VG.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3hkp_A_0282_DHB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4usa_A_0921_PCD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7cu1_A_0601_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3rtp_A_0001_34I.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4x6f_A_0301_3XU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7c8l_A_0305_FP6.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5ol2_B_0300_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb9kqq_6_0304_UNL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7z5r_A_0401_IGQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7c7n_A_0301_FKR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4mb9_A_0302_28F.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3t5g_A_0181_CMT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6gfh_A_0502_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3lla_A_1304_ACP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8r64_B_0702_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4qi7_A_0901_HEM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7zs8_A_0401_HEC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1yk7_A_0216_NBL.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb6ouv_A_0701_TDK.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb8yrl_A_0702_UDP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6j7u_A_0301_NDP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4ajo_A_1332_88N.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3r0y_A_0301_RSZ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6uly_A_0701_QA7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7cil_A_0801_FZR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3uwp_A_0421_5ID.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5fqr_A_1546_QHG.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2yvk_A_0501_MRU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7upr_C_0501_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5al9_A_0305_HEM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7xpo_A_0401_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3qew_A_0904_DTP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3r8f_A_0700_ACP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1zpk_A_0201_0ZS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8qix_B_0201_VJ7.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7c1r_A_0501_CO8.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6kdm_A_0603_ET9.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5eqq_A_1203_5RS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6oru_A_0401_N3G.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2jt8_A_0153_FTR.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb6td7_A_0201_HEM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6o7f_A_0401_NKV.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7te2_A_0301_B12.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7by9_A_0400_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7psi_A_0501_8I4.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1ryi_A_9100_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6j27_A_0402_MTA.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5iwc_A_0402_6EQ.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3ayj_A_0801_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5mw3_A_0402_5JT.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5bml_A_0501_4TW.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4m15_A_0701_QWS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6n04_A_0501_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8jf4_A_0401_C0N.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8h6p_A_0301_WZU.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6i7i_A_0502_ATP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5doq_A_0501_HEB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4gcm_A_0401_FAD.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb6abl_A_0505_9VL.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb1v5f_A_1602_TPP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6v5t_E_0029_FTR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb1e1m_A_0802_NAP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6dft_B_0500_NAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4ntc_A_0401_FAD.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4tv3_A_1101_ML9.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6jon_A_0401_DTP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2cwu_A_0382_1TY.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7k5e_B_0203_VXM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6b3c_B_0101_CKS.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2r3q_A_0501_5SC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4usi_A_1152_ATP.pdb,0.83
pdb4xmf_A_0202_HSM.pdb,pdb6kmr_B_0301_SAM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3rtn_A_0401_RTN.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3mtl_A_0668_FEF.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3o51_A_0001_LJF.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb2wtv_A_1390_ZZL.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4gb9_A_1201_0WR.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb8ps7_A_0704_ANP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7kjs_A_0301_WG1.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6cdl_B_0201_GR5.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb6vnv_A_4000_R4Y.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7w49_A_1104_8CE.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb7jx0_A_1201_VLV.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4e1t_A_0405_OLB.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb3n83_A_0501_ADP.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb4j5s_A_0201_ZZC.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5gwx_A_0301_SAM.pdb,0.67
pdb4xmf_A_0202_HSM.pdb,pdb5aqw_A_1385_5P7.pdb,0.67
